frame,id,3d_x,3d_y,3d_z
197,2,2.127574377,1.8731134,9.984320263
198,2,2.07924375,1.876651075,9.88165614
199,2,2.030950419,1.880292411,9.778895354
200,2,1.982877168,1.883996676,9.676206337
201,2,1.934861932,1.887711598,9.573720185
202,2,1.966637219,1.968288509,9.467138337
203,2,1.998300086,2.048431513,9.360915724
204,2,2.030092016,2.128906372,9.252916779
205,2,2.036949711,2.222998183,9.107515907
206,2,2.043923804,2.316822061,8.962522313
207,2,1.985083523,2.358235878,8.89704104
208,2,1.926218884,2.399471129,8.83184891
209,2,1.867613811,2.440753875,8.766613646
210,2,1.860442089,2.480579108,8.687315307
211,2,1.853234725,2.520172284,8.608133617
212,2,1.891057699,2.638378103,8.549619037
213,2,1.928728871,2.755993959,8.491360848
214,2,1.966290106,2.87364002,8.433103653
215,2,2.003714948,2.990947516,8.375203168
216,2,2.041095882,3.107963699,8.317521049
217,2,2.079073652,3.238189337,8.251542646
218,2,2.117019151,3.36817545,8.185805513
219,2,2.15482119,3.497639991,8.120363981
220,2,2.192540141,3.627016055,8.055148663
221,2,2.230116282,3.755873418,7.990226829
222,2,2.320791291,3.953284398,7.899827348
223,2,2.41099709,4.149857118,7.810163396
224,2,2.50079431,4.345650142,7.720901066
225,2,2.590080797,4.540751069,7.6323337
226,2,2.679072606,4.734947616,7.544207083
227,2,2.730205667,4.926558771,7.414996026
228,2,2.781173626,5.1174241,7.286517004
229,2,2.831813493,5.306950416,7.158977526
230,2,2.882077385,5.495388958,7.032457331
231,2,2.932179854,5.683102155,6.906652973
232,2,2.986011326,5.933790385,6.738984108
233,2,3.039550343,6.182804716,6.572751155
234,2,3.092671754,6.429959127,6.408221442
235,2,3.14532051,6.675164569,6.245247517
236,2,3.197667236,6.918618151,6.08368293
237,2,3.248682589,7.137036965,5.923431518
238,2,3.299410087,7.353912078,5.764575348
239,2,3.349662669,7.569159905,5.606993317
240,2,3.399691073,7.783008244,5.450907191
241,2,3.449313362,7.995267671,5.296080752
242,2,3.480924677,8.150454625,5.144779944
243,2,3.512292359,8.304632028,4.994488958
244,2,3.543517651,8.45796925,4.845067649
245,2,3.57452533,8.61016477,4.696794537
246,2,3.60543671,8.761412708,4.54940126
247,2,3.629637322,8.933509429,4.432894572
248,2,3.653686393,9.104807025,4.317070327
249,2,3.677631503,9.275023903,4.202224293
250,2,3.701486879,9.444462648,4.088060895
251,2,3.725262075,9.612847434,3.974714423
252,2,3.74100663,9.745155385,3.880838855
253,2,3.75676202,9.87689558,3.7873716
254,2,3.772447838,10.00804426,3.694422153
255,2,3.788044251,10.13858561,3.6021098
256,2,3.803591714,10.2685638,3.510185463
257,2,3.853322562,10.42591423,3.399496419
258,2,3.902783271,10.582331,3.289469221
259,2,3.951926654,10.73805689,3.180210206
260,2,4.000764933,10.89282696,3.071843418
261,2,4.049431179,11.0469239,2.964092302
262,2,4.116383136,11.24427123,2.836761711
263,2,4.182827296,11.44022779,2.710660713
264,2,4.248836539,11.63508414,2.585524697
265,2,4.31442331,11.82860109,2.461492079
266,2,4.379505255,12.02101952,2.338512917
267,2,4.450484097,12.18294461,2.249968648
268,2,4.521116676,12.34409795,2.162172195
269,2,4.591440296,12.50452899,2.07491107
270,2,4.661306294,12.66420234,1.988387263
271,2,4.73088245,12.8232841,1.902384696
272,2,4.791222157,12.95980467,1.837445846
273,2,4.851212361,13.09583545,1.773028857
274,2,4.911062232,13.23139695,1.70889585
275,2,4.970583447,13.36647319,1.64514535
276,2,5.029834695,13.5010751,1.581787267
277,2,5.070774994,13.63711809,1.52455604
278,2,5.111581401,13.77285019,1.467564401
279,2,5.152097182,13.90801555,1.410909935
280,2,5.192577479,14.04288006,1.354627137
281,2,5.232882456,14.17719987,1.298701312
282,2,5.304903262,14.3307671,1.248446452
283,2,5.376706924,14.48374957,1.198553456
284,2,5.428481826,14.63738767,1.169379482
285,2,5.480244825,14.79072147,1.140395625
286,2,5.531840956,14.94385998,1.111584118
287,2,5.561835547,15.12448364,1.076653734
288,2,5.591681116,15.30475766,1.041957388
289,2,5.60464381,15.48339993,1.056996236
290,2,5.617646911,15.66199567,1.07174508
291,2,5.630772649,15.84054754,1.086439058
292,2,5.643203073,15.99406123,1.102425081
293,2,5.655763591,16.14757448,1.118275646
294,2,5.670588691,16.30063831,1.135083556
295,2,5.68549791,16.4535712,1.15183516
296,2,5.700425153,16.60662069,1.168436775
297,2,5.711047113,16.7433297,1.192562363
298,2,5.721758941,16.88009322,1.216402271
299,2,5.732532085,17.01690387,1.240162358
300,2,5.761001162,17.14885455,1.30598807
301,2,5.789512405,17.28117325,1.371325254
302,2,5.772487407,17.48685319,1.408316986
303,2,5.75588984,17.69256802,1.444968382
304,2,5.757183825,17.89320881,1.559845369
305,2,5.757899507,18.09710259,1.576244623
306,2,5.758769063,18.30092942,1.59238345
307,2,5.790423404,18.4774428,1.675834765
308,2,5.813667458,18.65544429,1.794945754
309,2,5.860902567,18.83061348,1.848446203
310,2,5.908343099,19.00591045,1.901337735
311,2,5.955926458,19.18157147,1.953908245
312,2,5.960142472,19.38836179,2.024569037
313,2,5.964552165,19.59541356,2.094398215
314,2,5.969326262,19.8029371,2.163468172
315,2,5.966635726,20.01197378,2.214329183
316,2,5.96431272,20.22119058,2.264496242
317,2,5.978710898,20.3716341,2.256505885
318,2,5.993152532,20.52192252,2.248412918
319,2,6.002301371,20.67481548,2.295937157
320,2,6.011742813,20.82787795,2.343024876
321,2,6.021251387,20.98099063,2.389679179
322,2,6.042175177,21.1579536,2.439447184
323,2,6.063081682,21.33498174,2.48856643
324,2,6.084135443,21.51219893,2.537134621
325,2,6.105223065,21.68969785,2.585211046
326,2,6.126467127,21.86736682,2.632642705
327,2,6.115580256,22.04049241,2.717134911
328,2,6.105088466,22.21397983,2.800834558
329,2,6.094993623,22.38794738,2.883574176
330,2,6.085174014,22.56214185,2.965523332
331,2,6.075796216,22.73678566,3.046500371
332,2,6.085080613,22.85348005,3.094220947
333,2,6.094627427,22.97042928,3.141490961
334,2,6.104372613,23.08749172,3.188462598
335,2,6.114190219,23.20459375,3.235099505
336,2,6.12426865,23.32194178,3.281284882
337,2,6.128067798,23.42365312,3.334388228
338,2,6.131953638,23.52549093,3.387158838
339,2,6.136025194,23.62759023,3.43952433
340,2,6.140127718,23.72966432,3.491620555
341,2,6.144272047,23.83186849,3.543389614
342,2,6.142246443,23.91380017,3.57748757
343,2,6.140249273,23.9956801,3.611493429
344,2,6.138261985,24.07771264,3.645282839
345,2,6.136456552,24.15980819,3.678814532
346,2,6.134678924,24.2419411,3.712222309
347,2,6.178583789,24.35976878,3.746625551
348,2,6.222478717,24.47780198,3.780735318
349,2,6.266406654,24.5959368,3.81457547
350,2,6.310257439,24.71413613,3.848039672
351,2,6.354113426,24.83242221,3.881301234
352,2,6.318663887,24.93679563,3.928766883
353,2,6.283475573,25.04118891,3.975889366
354,2,6.248519624,25.14581307,4.022628769
355,2,6.213932453,25.2505769,4.069097642
356,2,6.179572243,25.35534816,4.115147143
357,2,6.182207446,25.46970413,4.155876001
358,2,6.184861691,25.58413871,4.196244248
359,2,6.187678082,25.69864135,4.236249326
360,2,6.190554673,25.81320724,4.275887634
361,2,6.193389881,25.92783124,4.315155387
362,2,6.20401314,26.03130825,4.317450791
363,2,6.214728029,26.13474042,4.319664363
364,2,6.225421816,26.23822782,4.321840366
365,2,6.2361834,26.34143062,4.323886833
366,2,6.24693998,26.44480031,4.325878841
367,2,6.122776014,26.54658766,4.410280371
368,2,5.999310936,26.64886951,4.494085036
369,2,5.969872278,26.71922537,4.510198164
370,2,5.940540052,26.7895554,4.526140619
371,2,5.895658364,26.86306667,4.538179814
372,2,5.907982418,26.96895356,4.541086657
373,2,5.920307673,27.07475173,4.543866237
374,2,5.93268404,27.18049473,4.546472582
375,2,5.945013054,27.28617154,4.549037309
376,2,5.957424221,27.39179496,4.551502061
377,2,5.88811198,27.41026734,4.478374524
378,2,5.818969044,27.42872849,4.405496029
379,2,5.750011832,27.44715068,4.332710316
380,2,5.681162208,27.465548,4.260162533
381,2,5.612557425,27.48392123,4.187717884
382,2,5.555029764,27.54545693,4.129256558
383,2,5.497758586,27.60678165,4.070918625
384,2,5.440566074,27.66790567,4.01284226
385,2,5.383579522,27.72869739,3.954962552
386,2,5.32680368,27.78937469,3.897175382
387,2,5.313249877,27.86557513,3.846357912
388,2,5.299832013,27.94160442,3.79570453
389,2,5.286462758,28.01735303,3.745295139
390,2,5.273147577,28.09302831,3.695154676
391,2,5.259928733,28.16854656,3.645182607
392,2,5.226348596,28.16739333,3.576412305
393,2,5.192865879,28.16622591,3.507833572
394,2,5.159439832,28.16500974,3.439158676
395,2,5.126128612,28.1637508,3.370524384
396,2,5.092876121,28.16249001,3.302088058
397,2,5.054649639,28.13805109,3.256471989
398,2,5.016408658,28.11368991,3.21091115
399,2,4.978276228,28.08935645,3.165308896
400,2,4.940147791,28.06507239,3.119612223
401,2,4.902043224,28.04085475,3.073964849
402,2,4.86197787,28.03452708,3.02956615
403,2,4.821963056,28.02818758,2.985166516
404,2,4.78200808,28.02182224,2.940690818
405,2,4.742153184,28.01547629,2.896302285
406,2,4.702299206,28.00908848,2.851825444
407,2,4.679061522,28.01476742,2.792725078
408,2,4.655785636,28.02045272,2.733638876
409,2,4.629927101,28.03420416,2.722548147
410,2,4.604090107,28.04795504,2.711469854
411,2,4.578215837,28.06168839,2.700391147
412,2,4.579172764,28.06568433,2.668760973
413,2,4.580139645,28.06966598,2.637081495
414,2,4.581041072,28.07356754,2.605522388
415,2,4.581989945,28.07757729,2.574043568
416,2,4.582939528,28.08145197,2.542452561
417,2,4.586689156,28.08972672,2.512966429
418,2,4.590437015,28.09798647,2.483502562
419,2,4.594143207,28.10632071,2.454036417
420,2,4.59786896,28.11444403,2.424628448
421,2,4.601611563,28.12265889,2.395231111
422,2,4.596685879,28.19724628,2.341780672
423,2,4.591848527,28.27149179,2.288573381
424,2,4.586982065,28.34572218,2.235705057
425,2,4.582268286,28.4198266,2.183121442
426,2,4.512679501,28.40744603,2.125907559
427,2,4.494874744,28.40470565,2.080964041
428,2,4.476995963,28.40173817,2.03611313
429,2,4.459185285,28.39896827,1.991253158
430,2,4.441396283,28.39606564,1.946341467
431,2,4.425162901,28.42562306,1.897274959
432,2,4.440334091,28.41474168,1.846906165
433,2,4.455527033,28.40385972,1.796600643
434,2,4.470686513,28.3929747,1.746228747
435,2,4.485867777,28.38208903,1.695920013
436,2,4.501052711,28.37118706,1.645536243
437,2,4.510039111,28.37813814,1.632488613
438,2,4.519030292,28.3850716,1.619375583
439,2,4.528044383,28.392003,1.606335127
440,2,4.537026141,28.39893006,1.59323803
441,2,4.545993764,28.40586835,1.580222166
442,2,4.550479722,28.4076512,1.566558893
443,2,4.554991404,28.40943368,1.552964474
444,2,4.559473602,28.41121354,1.539309905
445,2,4.563944511,28.41300635,1.5257329
446,2,4.56845996,28.41476987,1.512078266
447,2,4.561233083,28.4266065,1.510026732
448,2,4.554008891,28.43843815,1.50797238
449,2,4.546787382,28.45026483,1.505915212
450,2,4.539568556,28.46208652,1.50385523
451,2,4.532352413,28.47390322,1.501792438
452,2,4.525138951,28.48571495,1.499726837
453,2,4.517928169,28.49752169,1.49765843
454,2,4.510720068,28.50932344,1.495587219
455,2,4.503514646,28.5211202,1.493513207
456,2,4.496311903,28.53291198,1.491436396
457,2,4.466086651,28.49929351,1.474258567
458,2,4.435853087,28.46571339,1.457057908
459,2,4.405592993,28.43206753,1.439842925
460,2,4.375343181,28.39856431,1.422596896
461,2,4.345085473,28.36509961,1.405328384
462,2,4.330438671,28.32847709,1.406087629
463,2,4.315807056,28.29195184,1.406838012
464,2,4.30109634,28.25529759,1.407581916
465,2,4.28643974,28.2186544,1.408339411
466,2,4.271779868,28.18200431,1.409096329
467,2,4.272289301,28.16038192,1.385445379
468,2,4.27278691,28.13866683,1.361776883
469,2,4.255968946,28.13631004,1.348883735
470,2,4.239098954,28.13393784,1.335978274
471,2,4.22227185,28.1316142,1.323236317
472,2,4.199822076,28.13642622,1.307786587
473,2,4.177366362,28.1413427,1.292336116
474,2,4.154999343,28.14614633,1.276896953
475,2,4.132606378,28.15102259,1.26143352
476,2,4.110207554,28.15578173,1.245976078
477,2,4.097487067,28.13906245,1.236839846
478,2,4.084745593,28.12232261,1.22767348
479,2,4.072060333,28.10561235,1.218515371
480,2,4.059299701,28.08888132,1.209198553
481,2,4.046575291,28.07220778,1.200037221
482,2,4.024465369,28.04077891,1.201175889
483,2,4.002319998,28.00946625,1.202318981
484,2,3.980206367,27.97805278,1.20341332
485,2,3.958027231,27.94673719,1.204561933
486,2,3.935907049,27.9153205,1.20572623
487,2,3.892006211,27.91278596,1.196746885
488,2,3.848206769,27.91033459,1.18771041
489,2,3.804367012,27.9077087,1.178529278
490,2,3.760580112,27.90504411,1.169349131
491,2,3.716838549,27.90237366,1.160130577
492,2,3.685076289,27.88002831,1.16886671
493,2,3.653316674,27.85762232,1.177714753
494,2,3.621504847,27.83529868,1.186480582
495,2,3.589714992,27.81301778,1.195350302
496,2,3.557853918,27.79071539,1.204145485
497,2,3.440462911,27.74415254,1.20865228
498,2,3.318507763,27.70738883,1.278291009
499,2,3.236346026,27.64530068,1.256677709
500,2,3.154132602,27.5831163,1.234976641
501,2,3.108319837,27.50849637,1.212695941
502,2,3.111552075,27.43284971,1.205876321
503,2,3.078525114,27.3450814,0.994510385
504,2,3.045844984,27.25798864,0.782940448
505,2,2.972515088,27.20939968,0.777828095
506,2,2.899059309,27.16090707,0.772723249
507,2,2.827405748,27.10559544,0.741650802
508,2,2.755763319,27.05028206,0.71061139
509,2,2.684107065,26.99503907,0.679507826
510,2,2.612374444,26.93995343,0.648253263
511,2,2.540692057,26.88485292,0.617023437
512,2,2.497976409,26.81837185,0.618428136
513,2,2.455196616,26.75188623,0.619839535
514,2,2.412411748,26.68548372,0.621240072
515,2,2.369504,26.61898851,0.62266457
516,2,2.326532334,26.55248823,0.624095491
517,2,2.291973279,26.48731208,0.626061727
518,2,2.257341399,26.42212961,0.62804774
519,2,2.222668118,26.35682976,0.630191645
520,2,2.187985917,26.29148581,0.632191342
521,2,2.153251177,26.22623832,0.634204277
522,2,2.159400779,25.97344212,0.59114798
523,2,2.166167184,25.72038238,0.547269428
524,2,2.147748276,25.62137901,0.549513923
525,2,2.12924231,25.52234621,0.551839131
526,2,2.103500435,25.45624928,0.547622245
527,2,2.026207553,25.34521539,0.572208656
528,2,1.948739331,25.23391164,0.596935975
529,2,1.871210999,25.12259733,0.621835333
530,2,1.793482788,25.01106021,0.646915424
531,2,1.715636141,24.89949252,0.672152192
532,2,1.719043272,24.75185631,0.694538691
533,2,1.722657106,24.60406641,0.71705451
534,2,1.726436924,24.45591352,0.739714287
535,2,1.730503484,24.30750501,0.762516984
536,2,1.734610408,24.15892961,0.785512864
537,2,1.697383629,24.00313724,0.827724435
538,2,1.66009327,23.84701686,0.870217502
539,2,1.622612366,23.69038276,0.913030774
540,2,1.585024041,23.53342808,0.956139949
541,2,1.558360337,23.38736328,1.001630384
542,2,1.577143088,23.22835408,1.041262478
543,2,1.596311599,23.0690592,1.081179572
544,2,1.615630628,22.90937206,1.121468183
545,2,1.635256141,22.74915944,1.161961123
546,2,1.655230886,22.58867186,1.202757633
547,2,1.637433915,22.45278673,1.242947976
548,2,1.619754025,22.31666646,1.283293315
549,2,1.60193036,22.1800941,1.323888775
550,2,1.584208318,22.04328827,1.364728077
551,2,1.566341619,21.90602519,1.405820577
552,2,1.582575458,21.78860797,1.454484351
553,2,1.598904948,21.6710282,1.503362212
554,2,1.615375717,21.55307409,1.552564824
555,2,1.632051221,21.43487308,1.602190513
556,2,1.648849908,21.31638346,1.652031381
557,2,1.612617972,21.16269847,1.715209505
558,2,1.576144725,21.00834095,1.778838962
559,2,1.539586573,20.85355654,1.842935157
560,2,1.502767693,20.69809151,1.907580721
561,2,1.465878803,20.54218567,1.972607316
562,2,1.487703354,20.36996375,2.056111051
563,2,1.509796286,20.19698454,2.14041743
564,2,1.53208293,20.02326385,2.225463751
565,2,1.554613093,19.84878137,2.311246003
566,2,1.577455107,19.67351569,2.397665522
567,2,1.547171888,19.54651933,2.491299575
568,2,1.516746831,19.418937,2.585471521
569,2,1.4863103,19.29078099,2.680395178
570,2,1.455493938,19.16190998,2.775869355
571,2,1.424616518,19.03252675,2.872054413
572,2,1.388399706,18.9629351,3.011427186
573,2,1.352029278,18.89305075,3.151448638
574,2,1.254809271,18.8216504,3.365865715
575,2,1.219263553,18.73875222,3.481325604
576,2,1.206868307,18.5918579,3.614735819
577,2,1.212517194,18.48870541,3.685360444
578,2,1.218195082,18.38517925,3.756324657
579,2,1.215795577,18.24968162,3.83103177
580,2,1.213362435,18.1136368,3.906066323
581,2,1.244410384,18.06240455,3.975481977
582,2,1.264568066,18.03838514,4.032586078
583,2,1.284989241,18.01443043,4.089664469
584,2,1.305299047,17.99025784,4.146904364
585,2,1.373054979,18.0628165,4.199180081
586,2,1.440937736,18.13550339,4.25130789
587,2,1.420800519,18.11016311,4.253208711
588,2,1.400828872,18.08512181,4.255027218
589,2,1.410074335,18.09311806,4.258456812
590,2,1.419351728,18.10125247,4.261858832
591,2,1.425155427,18.11230415,4.263816435
592,2,1.356842263,18.13046727,4.315392465
593,2,1.288468035,18.1486445,4.366895511
594,2,1.220070918,18.16672929,4.418354996
595,2,1.151696589,18.18495996,4.469738672
596,2,1.083322539,18.20321679,4.521062256
597,2,1.109660033,18.32421147,4.542881781
598,2,1.136027672,18.44537109,4.564495045
599,2,1.162478393,18.56643134,4.585916191
600,2,1.188997035,18.68754813,4.607161253
601,2,1.215582654,18.80878769,4.628167529
602,2,1.236305567,18.95981558,4.674712504
603,2,1.257281136,19.11111955,4.720581183
604,2,1.278475962,19.26259138,4.766198279
605,2,1.299774468,19.41418212,4.811130554
606,2,1.321352477,19.5659476,4.855822937
607,2,1.37338295,19.67075603,4.865695752
608,2,1.425493027,19.77544912,4.875575174
609,2,1.477566652,19.88037543,4.885205028
610,2,1.529712815,19.98506451,4.894762278
611,2,1.581765128,20.08987001,4.904280976
612,2,1.592042094,20.21467172,4.934231711
613,2,1.602434989,20.3396434,4.963864338
614,2,1.612896838,20.46454553,4.993215465
615,2,1.623450415,20.58949445,5.022267263
616,2,1.634118614,20.71460627,5.05100134
617,2,1.703135154,20.87904522,5.058810956
618,2,1.771945236,21.04341451,5.066504224
619,2,1.799024415,21.15182647,5.074912487
620,2,1.801684898,21.26671954,5.097407165
621,2,1.804323598,21.381592,5.119643114
622,2,1.786748695,21.5019435,5.170631912
623,2,1.769507204,21.62251977,5.221075023
624,2,1.766391589,21.7497806,5.273355582
625,2,1.763634622,21.8771819,5.325071727
626,2,1.761027264,22.00462151,5.376431644
627,2,1.762051172,22.08690041,5.411204307
628,2,1.763118945,22.16925856,5.445879705
629,2,1.764263721,22.25152539,5.480267682
630,2,1.765538785,22.33400302,5.514550118
631,2,1.766913771,22.41650463,5.548525343
632,2,1.785568213,22.50489731,5.581899365
633,2,1.804252363,22.59323617,5.615090234
634,2,1.822951038,22.68173963,5.64804363
635,2,1.84176582,22.77032054,5.680804942
636,2,1.860546214,22.85882856,5.713371093
637,2,1.879129021,22.93727393,5.752887769
638,2,1.89773709,23.015765,5.792016814
639,2,1.916414823,23.09424264,5.831161899
640,2,1.935160412,23.17290954,5.86991728
641,2,1.953917008,23.25163496,5.908634099
642,2,1.972711622,23.31284284,5.950166243
643,2,1.991526012,23.37413443,5.991727958
644,2,2.010415992,23.43547929,6.032964518
645,2,2.029349825,23.49702483,6.074206728
646,2,2.048358596,23.55862219,6.115123445
647,2,2.086253173,23.64068987,6.174911453
648,2,2.124220084,23.72289639,6.234416072
649,2,2.162345156,23.80521566,6.293622655
650,2,2.200501768,23.88777265,6.352508547
651,2,2.238854393,23.97033754,6.411130162
652,2,2.262580502,24.08438501,6.4861058
653,2,2.286377083,24.19850436,6.56048193
654,2,2.31036907,24.3128594,6.634429981
655,2,2.334504364,24.42742187,6.707850439
656,2,2.358754696,24.54228088,6.780619277
657,2,2.422255539,24.63165295,6.856591631
658,2,2.485847015,24.72110062,6.93221813
659,2,2.549576448,24.81085781,7.007444469
660,2,2.613417756,24.90080369,7.082294616
661,2,2.677369319,24.99093562,7.156766599
662,2,2.722550016,25.06967575,7.229804871
663,2,2.767794924,25.14867167,7.302488147
664,2,2.813119153,25.22770028,7.374880928
665,2,2.858635368,25.30701309,7.446936536
666,2,2.904205435,25.38632737,7.518683903
667,2,2.932280842,25.45575767,7.578105904
668,2,2.960441498,25.52525298,7.637267772
669,2,2.988651342,25.59488984,7.69621067
670,2,3.017010384,25.66460554,7.754902683
671,2,3.045311315,25.73454792,7.813324595
672,2,3.074546892,25.80357586,7.864270407
673,2,3.103859453,25.87266853,7.91491003
674,2,3.13316008,25.94183122,7.965401032
675,2,3.162602195,26.01107239,8.015595321
676,2,3.192080587,26.08052812,8.065623896
677,2,3.203308329,26.13170665,8.122504782
678,2,3.214503688,26.18297409,8.179237316
679,2,3.22582988,26.23428517,8.235801959
680,2,3.237123404,26.28568407,8.292217644
681,2,3.248571572,26.33724526,8.348433141
682,2,3.270405735,26.40729924,8.428506996
683,2,3.292305732,26.47746191,8.508346933
684,2,3.314498074,26.5256933,8.552928792
685,2,3.336676578,26.57408554,8.597344115
686,2,3.358882822,26.6225343,8.641634586
687,2,3.394647159,26.67593273,8.687088495
688,2,3.430457351,26.72937896,8.732389654
689,2,3.466432298,26.78155323,8.766362407
690,2,3.502429119,26.83376894,8.800288911
691,2,3.538468484,26.88600129,8.83400511
692,2,3.552638044,26.93356761,8.873059226
693,2,3.566814539,26.98105019,8.91203139
694,2,3.581089013,27.02858413,8.950896043
695,2,3.59532766,27.07613798,8.98963599
696,2,3.609621527,27.12384693,9.028224863
697,2,3.655486815,27.17270836,9.099377513
698,2,3.701282421,27.22160382,9.170326841
699,2,3.747316123,27.27058377,9.24110135
700,2,3.793294297,27.31946539,9.31170392
701,2,3.839573914,27.36853942,9.382090601
702,2,3.844588883,27.43934525,9.461337019
703,2,3.849674547,27.51038612,9.540222723
704,2,3.854852063,27.58161133,9.618650376
705,2,3.860021889,27.65306615,9.696787113
706,2,3.865214875,27.72468743,9.774454779
707,2,3.936149982,27.75550964,9.7870469
708,2,4.007144991,27.7862851,9.799392603
709,2,4.078179846,27.81703984,9.811651624
710,2,4.149272675,27.84774661,9.823662885
711,2,4.220403751,27.87843149,9.835585912
712,2,4.224924602,27.88361582,9.85570539
713,2,4.229432862,27.88893671,9.875788258
714,2,4.23391992,27.89414241,9.89590827
715,2,4.238472931,27.89946428,9.915985048
716,2,4.243033409,27.90469597,9.936109526
717,2,4.268137546,27.9252266,9.940712002
718,2,4.293276161,27.94570449,9.945411042
719,2,4.284135705,27.98519328,10.02457319
720,2,4.274997328,28.02462086,10.10373115
721,2,4.265966341,28.06419197,10.18264338
722,2,4.267197626,28.0458712,10.20600628
723,2,4.268338273,28.02739604,10.2294274
724,2,4.269572755,28.00903838,10.252841
725,2,4.270740571,27.99064755,10.27627288
726,2,4.27194502,27.972145,10.29985764
727,2,4.245358366,27.96022132,10.31921898
728,2,4.218795047,27.94828854,10.33858634
729,2,4.192244856,27.93638144,10.35797267
730,2,4.165649592,27.92445028,10.37735803
731,2,4.138999022,27.91252995,10.39675531
732,2,4.093704035,27.90092376,10.41668601
733,2,4.048303759,27.88928802,10.43662291
734,2,4.002944952,27.87763942,10.45649936
735,2,3.957446513,27.86585261,10.47650325
736,2,3.912004898,27.85418811,10.49648635
737,2,3.884665041,27.82440104,10.50422747
738,2,3.857241117,27.79458474,10.51195734
739,2,3.831816878,27.75249796,10.5246405
740,2,3.806230904,27.71035356,10.5373157
741,2,3.780758522,27.66821224,10.55001118
742,2,3.760035133,27.63089029,10.57844896
743,2,3.7392836,27.59352651,10.60693683
744,2,3.71847856,27.55599822,10.63551623
745,2,3.697670534,27.5185503,10.66410463
746,2,3.676824345,27.481073,10.69282488
747,2,3.661904556,27.43358849,10.70221967
748,2,3.647166505,27.38635208,10.71154021
749,2,3.632283204,27.3390576,10.7208409
750,2,3.617410834,27.29150434,10.73022643
751,2,3.602513178,27.24415425,10.73951605
752,2,3.589810103,27.22270254,10.76189319
753,2,3.577128098,27.20113661,10.784428
754,2,3.564400096,27.17964776,10.80685809
755,2,3.551649531,27.15815279,10.82939705
756,2,3.538896543,27.13662674,10.85188013
757,2,3.526563374,27.10893985,10.86051844
758,2,3.514154326,27.08122591,10.86915293
759,2,3.50171288,27.0533763,10.87783288
760,2,3.489290494,27.02563842,10.88647422
761,2,3.476861444,26.99788858,10.89511899
762,2,3.478272065,26.95433573,10.93183847
763,2,3.479636026,26.91083619,10.96866928
764,2,3.480991499,26.86713239,11.00553729
765,2,3.482439098,26.82351182,11.04253154
766,2,3.483808844,26.7796714,11.07955609
767,2,3.466659446,26.69389331,11.12929285
768,2,3.449497827,26.60792455,11.1791119
769,2,3.432259454,26.52189848,11.22913134
770,2,3.415052462,26.43557014,11.27928389
771,2,3.397812149,26.34907224,11.32968882
772,2,3.411326772,26.27951318,11.3858188
773,2,3.424931202,26.20982166,11.44214797
774,2,3.438568974,26.13994764,11.49865678
775,2,3.452227061,26.06992515,11.55535891
776,2,3.465989147,25.99973363,11.6122493
777,2,3.534869755,25.93680409,11.66275803
778,2,3.604009506,25.87387219,11.7132924
779,2,3.67333716,25.81070584,11.76411425
780,2,3.742900672,25.74741009,11.81500657
781,2,3.812680393,25.68400712,11.86614282
782,2,3.870710611,25.62994918,11.8954427
783,2,3.928852071,25.57582215,11.92496802
784,2,3.98714666,25.52158241,11.95437026
785,2,4.04556401,25.46726265,11.98391124
786,2,4.104115006,25.41285202,12.01350383
787,2,4.163113535,25.37655359,12.03958274
788,2,4.222264184,25.34018824,12.0656103
789,2,4.28150412,25.30378667,12.09176508
790,2,4.340810755,25.26733657,12.11787365
791,2,4.400250533,25.23084123,12.14410713
792,2,4.453045843,25.19635501,12.17050309
793,2,4.505985887,25.16181905,12.19684947
794,2,4.558964359,25.12727238,12.22332847
795,2,4.612088173,25.09267632,12.24975764
796,2,4.665250869,25.05806955,12.27631964
797,2,4.707851401,24.93871654,12.37931122
798,2,4.75076743,24.81881785,12.48295455
799,2,4.794065532,24.69860267,12.58714651
800,2,4.837636809,24.57795383,12.69194199
801,2,4.88147879,24.45670779,12.79738
802,2,5.034034156,24.3799566,12.79370334
803,2,5.186909398,24.30302745,12.7898553
804,2,5.340084253,24.22578897,12.78588269
805,2,5.493604455,24.14850809,12.78168809
806,2,5.647428121,24.07092069,12.77736632
807,2,5.686927432,23.89086592,12.78444866
808,2,5.726787453,23.71041158,12.7911707
809,2,5.767031669,23.52969509,12.79748051
810,2,5.807662352,23.34872087,12.80337406
811,2,5.848681745,23.1674935,12.80884729
812,2,5.915125664,23.02688671,12.80813322
813,2,5.982065218,22.8861484,12.80712072
814,2,6.049196788,22.74526826,12.80579224
815,2,6.116897962,22.60427319,12.80416656
816,2,6.184793765,22.46314414,12.80221945
817,2,6.217969042,22.33706766,12.79979113
818,2,6.251277675,22.21090799,12.79721381
819,2,6.284725253,22.08435715,12.79437357
820,2,6.318416211,21.95800786,12.79129513
821,2,6.352286094,21.83154476,12.78785656
822,2,6.395768354,21.72212419,12.78904851
823,2,6.439449086,21.61263416,12.79006198
824,2,6.483443388,21.50311482,12.79092174
825,2,6.527567187,21.3935217,12.79159354
826,2,6.571934835,21.28389427,12.79210247
827,2,6.578157779,21.09172522,12.7762714
828,2,6.584609272,20.89945918,12.75976957
829,2,6.591308953,20.70724193,12.74254691
830,2,6.598292264,20.51481223,12.72469801
831,2,6.605438093,20.32230039,12.70615852
832,2,6.696202819,20.16850363,12.75867424
