frame,id,3d_x,3d_y,3d_z
636,2,10.09142117,8.159341687,11.25562688
637,2,10.00129372,8.19903785,11.183779
638,2,9.91137078,8.238530023,11.11211007
639,2,9.821652966,8.278088409,11.04067147
640,2,9.732148391,8.31746721,10.96927362
641,2,9.642792665,8.356936448,10.89797346
642,2,9.641345839,8.484237654,10.82268796
643,2,9.639979509,8.611285574,10.74768104
644,2,9.63853444,8.737768854,10.67316042
645,2,9.637114052,8.864025839,10.59878381
646,2,9.635690338,8.989742349,10.5247495
647,2,9.526870977,9.090427878,10.45179705
648,2,9.418442624,9.190787027,10.37922165
649,2,9.310423934,9.290861691,10.3067524
650,2,9.202857247,9.390609329,10.23465242
651,2,9.095632775,9.490075019,10.16266221
652,2,9.072938601,9.626054121,10.06686658
653,2,9.050293613,9.761487452,9.971548655
654,2,8.970486681,9.892503849,9.922776441
655,2,8.891143812,10.02362641,9.873831901
656,2,8.812137874,10.15449379,9.825308819
657,2,8.8019213,10.28014351,9.778775394
658,2,8.791750443,10.40565187,9.732499853
659,2,8.781565071,10.53077763,9.686130122
660,2,8.771477352,10.65574319,9.640142445
661,2,8.761364048,10.78031041,9.594190122
662,2,8.673171709,10.94466993,9.557347869
663,2,8.585280061,11.10871316,9.520540768
664,2,8.497873405,11.27242598,9.483905214
665,2,8.410967282,11.43583127,9.447172765
666,2,8.32435931,11.59891577,9.410473773
667,2,8.286393365,11.76620983,9.36762107
668,2,8.248734426,11.93315419,9.324891544
669,2,8.211259514,12.09975644,9.282295298
670,2,8.174089281,12.26600916,9.239821678
671,2,8.137035201,12.43191672,9.197473231
672,2,8.101164566,12.56542344,9.17754907
673,2,8.065407226,12.69878359,9.157483418
674,2,8.029800482,12.83196928,9.137517468
675,2,7.994378833,12.96514087,9.117377842
676,2,7.959154324,13.09799425,9.09736004
677,2,7.855680431,13.26969619,9.061524568
678,2,7.752891232,13.4410494,9.025706208
679,2,7.650672308,13.61218902,8.989874031
680,2,7.548996301,13.7828371,8.954083272
681,2,7.447750028,13.95312892,8.91830272
682,2,7.40404635,14.15572573,8.879551296
683,2,7.360738662,14.35779022,8.840988879
684,2,7.317826297,14.55962389,8.802343826
685,2,7.275328394,14.76106849,8.7638741
686,2,7.233252538,14.96200036,8.725374778
687,2,7.181689164,15.13075703,8.687102782
688,2,7.130456009,15.29898068,8.648893048
689,2,7.079453434,15.46681762,8.610728052
690,2,7.028741338,15.63438388,8.572561294
691,2,6.978321224,15.80143782,8.53436099
692,2,6.95024336,15.95096807,8.497198925
693,2,6.9223599,16.10007372,8.460052906
694,2,6.894687399,16.24901785,8.422981354
695,2,6.867275787,16.39767344,8.386019534
696,2,6.839978985,16.54589534,8.349177392
697,2,6.853842028,16.66479856,8.323598702
698,2,6.867747717,16.78340245,8.298100985
699,2,6.881580581,16.90182679,8.272640519
700,2,6.895470748,17.02008506,8.247233897
701,2,6.909288128,17.13816426,8.22186437
702,2,6.87795943,17.22707991,8.199216924
703,2,6.846811543,17.31588455,8.176493312
704,2,6.815649682,17.40458179,8.15391285
705,2,6.784683235,17.4933112,8.131351577
706,2,6.753881389,17.58179745,8.108741362
707,2,6.753671461,17.66921256,8.088507224
708,2,6.753478499,17.75652524,8.068177728
709,2,6.753291148,17.8437349,8.047860531
710,2,6.75303351,17.93083455,8.027653631
711,2,6.752857353,18.01783834,8.007360882
712,2,6.77559914,18.11916438,7.97462533
713,2,6.798438728,18.22032161,7.941779645
714,2,6.821150226,18.32130534,7.909235052
715,2,6.843768568,18.42212897,7.876793321
716,2,6.866412869,18.52290893,7.844417464
717,2,6.90632624,18.66679044,7.809291325
718,2,6.946071978,18.81038484,7.774265908
719,2,6.985778957,18.95370774,7.739357734
720,2,7.025308478,19.09674777,7.7046527
721,2,7.064810249,19.239516,7.66996054
722,2,7.148703219,19.36951043,7.6515442
723,2,7.232327332,19.49936633,7.633030644
724,2,7.315662139,19.62908953,7.614624318
725,2,7.398717736,19.75867657,7.596223039
726,2,7.481480183,19.88799986,7.577852425
727,2,7.542457803,20.01076234,7.544599955
728,2,7.603238197,20.13341566,7.511511989
729,2,7.663831858,20.25572956,7.478564085
730,2,7.724184762,20.37780615,7.445609769
731,2,7.784342558,20.49966279,7.412856028
732,2,7.825581415,20.63730345,7.3788899
733,2,7.866580229,20.77467591,7.344930168
734,2,7.915992263,20.91057039,7.308105945
735,2,7.965305285,21.04619166,7.271401361
736,2,8.01431594,21.18157253,7.23493252
737,2,8.0709295,21.26291039,7.19850282
738,2,8.127448514,21.34424465,7.162272842
739,2,8.183663176,21.42542912,7.125970577
740,2,8.239783967,21.50634957,7.089995337
741,2,8.295836084,21.58724655,7.053929887
742,2,8.341793809,21.72951228,7.004585476
743,2,8.38759385,21.87154313,6.955458495
744,2,8.433224635,22.01321716,6.906571984
745,2,8.478745471,22.15441201,6.857861596
746,2,8.524039895,22.29537925,6.809452939
747,2,8.639662394,22.43387926,6.716822915
748,2,8.754541703,22.57179142,6.624726976
749,2,8.868780308,22.70902986,6.533385987
750,2,8.982364397,22.84581019,6.4424657
751,2,9.09525743,22.98205265,6.352355932
752,2,9.152723916,23.15059519,6.257887279
753,2,9.209876577,23.31852368,6.164156359
754,2,9.26659863,23.48562765,6.071300225
755,2,9.32297328,23.65213074,5.979085507
756,2,9.378969241,23.81782331,5.887729462
757,2,9.445582466,23.95062751,5.810115779
758,2,9.511877586,24.08308065,5.732999916
759,2,9.577846463,24.21497281,5.656519081
760,2,9.643341526,24.34641067,5.580551476
761,2,9.708476744,24.47738761,5.50500972
762,2,9.748446541,24.57094419,5.436799388
763,2,9.788241997,24.66422101,5.368946965
764,2,9.82783528,24.75733085,5.301349695
765,2,9.867218598,24.85006237,5.234288354
766,2,9.906540045,24.94250965,5.167496336
767,2,9.945844512,25.05188342,5.099463779
768,2,9.984959027,25.16094029,5.031922006
769,2,10.02389608,25.26965777,4.964697975
770,2,10.06264538,25.37806563,4.897960197
771,2,10.1011595,25.48613525,4.831530278
772,2,10.14030947,25.57408892,4.776813072
773,2,10.17919597,25.66171384,4.722379242
774,2,10.21804091,25.74924333,4.668199035
775,2,10.25666665,25.83644302,4.614295801
776,2,10.29510779,25.92355568,4.560645895
777,2,10.34308722,25.99870944,4.505190423
778,2,10.39084077,26.07369553,4.449909811
779,2,10.4383982,26.14841009,4.394898405
780,2,10.4858127,26.22309343,4.340202139
781,2,10.53300337,26.29761325,4.28567957
782,2,10.55817959,26.36399907,4.239472957
783,2,10.58328995,26.43023785,4.193365857
784,2,10.60836369,26.49622666,4.147450818
785,2,10.63332576,26.56209009,4.101719769
786,2,10.65828386,26.62794251,4.056159916
787,2,10.70304426,26.68487604,4.006763438
788,2,10.7476618,26.74169423,3.95755208
789,2,10.79213697,26.79839791,3.908525336
790,2,10.8364633,26.854875,3.859696674
791,2,10.88065534,26.9113523,3.811037478
792,2,10.9677195,26.93993726,3.738061563
793,2,11.05458418,26.96828133,3.665204936
794,2,11.14111948,26.99649664,3.592511793
795,2,11.22747829,27.02473755,3.520080094
796,2,11.3135249,27.05273199,3.447753743
797,2,11.33090858,27.14984239,3.395237238
798,2,11.34816112,27.24663509,3.343036094
799,2,11.36531802,27.34332423,3.291111974
800,2,11.3824424,27.43970036,3.239503039
801,2,11.3994887,27.53598514,3.188178745
802,2,11.46018195,27.60834965,3.128230021
803,2,11.52062442,27.68040997,3.068583597
804,2,11.58088533,27.75239308,3.009221297
805,2,11.64084633,27.82418232,2.950141812
806,2,11.70060886,27.89576181,2.891268939
807,2,11.80547395,27.88712964,2.794990846
808,2,11.91005173,27.87853278,2.698665086
809,2,12.01444691,27.86988565,2.602390961
810,2,12.11854678,27.86118533,2.506158762
811,2,12.22240424,27.85232706,2.409983311
812,2,12.31831898,27.94627656,2.357625427
813,2,12.4137821,28.0400513,2.305472724
814,2,12.5087633,28.13345751,2.253627626
815,2,12.60334381,28.2266176,2.20214983
816,2,12.6974931,28.31949948,2.150887006
817,2,12.8095246,28.3226051,2.056765261
818,2,12.92118148,28.32545003,1.962664503
819,2,13.03257843,28.32827347,1.868654377
820,2,13.14365554,28.3309857,1.774813814
821,2,13.25441913,28.33355292,1.680990929
822,2,13.34902173,28.34987199,1.587275471
823,2,13.44335006,28.36604939,1.493753398
824,2,13.53736923,28.38207023,1.400350514
825,2,13.63107605,28.39797248,1.307217444
826,2,13.72447426,28.41373961,1.214277768
827,2,13.79852396,28.39883265,1.119882828
828,2,13.88078094,28.39213083,1.059347883
829,2,13.96297083,28.38558422,0.998901526
830,2,14.04501568,28.37919582,0.93854947
831,2,14.12673133,28.37558258,0.888558807
832,2,14.19959739,28.35148098,0.840256474
833,2,14.27237325,28.32735386,0.791873938
834,2,14.34513521,28.3032027,0.743409148
835,2,14.41769833,28.279034,0.694861283
836,2,14.49035529,28.2548381,0.646236631
837,2,14.55470081,28.18577242,0.602687883
838,2,14.61909072,28.11685102,0.55887366
839,2,14.68356864,28.04790951,0.514943989
840,2,14.73022732,27.98937586,0.516327962
841,2,14.77698706,27.93078444,0.517658341
842,2,14.90333345,27.88844542,0.504007406
843,2,15.02979056,27.84626832,0.490383237
844,2,15.17223022,27.81488039,0.476913981
845,2,15.31483598,27.78332566,0.463292102
846,2,15.45741569,27.75186309,0.449670328
847,2,15.52972438,27.57865173,0.455898385
848,2,15.60235663,27.4052454,0.462234557
849,2,15.67538646,27.23184566,0.468601067
850,2,15.74874183,27.05821939,0.474923409
851,2,15.82254935,26.88461445,0.481357772
852,2,15.90930478,26.72437511,0.480916554
853,2,15.9964108,26.56425212,0.480537733
854,2,16.08398259,26.40398877,0.480065793
855,2,16.17195848,26.24382338,0.479580089
856,2,16.26034524,26.08354464,0.479085797
857,2,16.34537013,25.886246,0.470007219
858,2,16.43078514,25.68889684,0.460689953
859,2,16.51658981,25.49153099,0.451300553
860,2,16.60272866,25.29412757,0.441677889
861,2,16.68926823,25.09670092,0.431986543
862,2,16.75143704,24.86648237,0.435178484
863,2,16.81390538,24.63607965,0.43837893
864,2,16.87673269,24.40537497,0.441588557
865,2,16.93980158,24.17459431,0.444808951
866,2,17.00317136,23.9436205,0.448040823
867,2,17.0128185,23.73640308,0.452201235
868,2,17.02240777,23.52896897,0.456364869
869,2,17.03208675,23.32141296,0.46052812
870,2,17.04181049,23.11352533,0.464695553
871,2,17.05155943,22.90553141,0.468867221
872,2,17.08605503,22.71473451,0.472024803
873,2,17.12751933,22.52445316,0.474162437
874,2,17.16911301,22.3340235,0.476299308
875,2,17.21094144,22.14333392,0.478436988
876,2,17.25279471,21.95260531,0.480573047
877,2,17.24089375,21.73658374,0.483019026
878,2,17.22895458,21.52030387,0.485461607
879,2,17.21671196,21.30378884,0.487906563
880,2,17.20427797,21.0871211,0.490345972
881,2,17.19164581,20.87010549,0.492789711
882,2,17.14627243,20.66765742,0.49443448
883,2,17.10053602,20.46506355,0.495968787
884,2,17.05450259,20.26211409,0.49758601
885,2,17.00810227,20.05892308,0.49909863
886,2,16.96129111,19.85559848,0.500695043
887,2,16.94143903,19.67450836,0.502905806
888,2,16.92140669,19.49309606,0.505103904
889,2,16.90127111,19.31160925,0.507294064
890,2,16.88099907,19.12991416,0.509472344
891,2,16.86057909,18.94803039,0.511643482
892,2,16.8165218,18.78658412,0.513930506
893,2,16.77236052,18.62492954,0.516121303
894,2,16.72805551,18.46304522,0.51821224
895,2,16.60504029,18.29468011,0.510547345
896,2,16.49430043,18.12770145,0.511780453
897,2,16.49711835,17.84867572,0.514834904
898,2,16.49967303,17.56915527,0.517895127
899,2,16.50217032,17.28935717,0.520958454
900,2,16.50440297,17.00906009,0.524027236
1,3,5.43931497,26.48420506,2.442891002
2,3,5.443204234,26.43572416,2.484287554
3,3,5.447067266,26.38716943,2.525825117
4,3,5.450818198,26.33851272,2.567551625
5,3,5.454708778,26.28978578,2.609356942
6,3,5.45861328,26.24097212,2.651296683
7,3,5.460544037,26.19011238,2.684472769
8,3,5.462484892,26.13911772,2.717869256
9,3,5.464511114,26.08814405,2.751276101
10,3,5.466447341,26.03711567,2.784868817
11,3,5.468569333,25.98602682,2.818507296
12,3,5.445822893,25.89903444,2.852109615
13,3,5.423052989,25.81188435,2.885849328
14,3,5.400194268,25.72470842,2.919730229
15,3,5.377363574,25.63726472,2.9536915
16,3,5.354358126,25.54968116,2.987876202
17,3,5.381576233,25.41914091,3.048229118
18,3,5.409055287,25.28826136,3.108941535
19,3,5.448812687,25.17261241,3.170664716
20,3,5.488816455,25.05651875,3.232709948
21,3,5.529098037,24.94033621,3.295207659
22,3,5.486359619,24.8279149,3.407719506
23,3,5.443364827,24.71496936,3.521154161
24,3,5.400149014,24.60158344,3.635334837
25,3,5.356656083,24.48754676,3.75046417
26,3,5.312921613,24.3729434,3.866364396
27,3,5.299938638,24.23997309,3.972643452
28,3,5.286889522,24.10634202,4.079649814
29,3,5.273752646,23.97206245,4.187562296
30,3,5.260548993,23.83710635,4.296214544
31,3,5.247136171,23.70145981,4.405765124
32,3,5.232948243,23.57078785,4.498364077
33,3,5.218540092,23.43955657,4.591623078
34,3,5.204163814,23.30766045,4.685583039
35,3,5.189643861,23.17532074,4.780206721
36,3,5.175112473,23.04240731,4.875512896
37,3,5.183147218,22.94656363,4.959715547
38,3,5.191244588,22.85047121,5.044356763
39,3,5.19932636,22.75399814,5.129446578
40,3,5.207497655,22.65704718,5.215028176
41,3,5.215733205,22.55983895,5.301056403
42,3,5.198678785,22.46306529,5.410274953
43,3,5.181554114,22.3659403,5.520105187
44,3,5.164323311,22.26822181,5.630590492
45,3,5.147065711,22.17003563,5.741726089
46,3,5.129675174,22.07147411,5.853474795
47,3,5.121509549,21.99276366,5.922364125
48,3,5.113334719,21.91392796,5.99152399
49,3,5.105195022,21.83485672,6.060986697
50,3,5.096965683,21.75552541,6.130733302
51,3,5.088708972,21.67594388,6.200775392
52,3,5.091391497,21.59404777,6.276551812
53,3,5.094133126,21.51201574,6.35256398
54,3,5.096955273,21.42974805,6.429034717
55,3,5.099756101,21.34720861,6.505755528
56,3,5.102556783,21.26429589,6.582951576
57,3,5.098287273,21.1923961,6.630818051
58,3,5.094118757,21.1202126,6.678782112
59,3,5.089899201,21.04788028,6.726919384
60,3,5.085679412,20.97549267,6.775184583
61,3,5.081377977,20.9028365,6.823744494
62,3,5.068633976,20.83887391,6.8687742
63,3,5.055879642,20.7749051,6.913920046
64,3,5.043096538,20.71080583,6.959206187
65,3,5.030266085,20.64645116,7.004657319
66,3,5.017425161,20.58208901,7.050225501
67,3,5.008298868,20.50540519,7.105105883
68,3,4.999186355,20.42842356,7.160324475
69,3,4.990009463,20.35136714,7.215715161
70,3,4.980730733,20.27398487,7.271328374
71,3,4.971515082,20.19654736,7.327134659
72,3,4.960405083,20.14029474,7.368558659
73,3,4.949240574,20.08381461,7.410218293
74,3,4.938083774,20.02735092,7.451864247
75,3,4.926872227,19.97065836,7.493747067
76,3,4.915655883,19.91398527,7.535716258
77,3,4.888846182,19.83536897,7.597084298
78,3,4.861964515,19.75667392,7.658763599
79,3,4.834972535,19.677645,7.720808071
80,3,4.807933266,19.59852918,7.782964571
81,3,4.780795648,19.51907384,7.845387591
82,3,4.756940818,19.4134558,7.918519727
83,3,4.733116996,19.30748757,7.991876449
84,3,4.709048672,19.20104016,8.065682476
85,3,4.684965513,19.09435665,8.139678313
86,3,4.660786319,18.98733827,8.21411847
87,3,4.606311552,18.899569,8.278244642
88,3,4.551742084,18.81182664,8.342783341
89,3,4.496971725,18.72355786,8.40740964
90,3,4.442048226,18.63519181,8.47238091
91,3,4.386884277,18.54656737,8.537597853
92,3,4.344931409,18.48467219,8.586090196
93,3,4.302991721,18.42265239,8.634718437
94,3,4.260865035,18.36063535,8.683340515
95,3,4.218579403,18.29822992,8.732258568
96,3,4.176281579,18.23595028,8.781244685
97,3,4.138274578,18.16791721,8.825338869
98,3,4.100159395,18.09962079,8.869589674
99,3,4.061977178,18.03132363,8.913937708
100,3,4.023640889,17.96290214,8.958525008
101,3,3.985275744,17.89420749,9.003052195
102,3,3.952887912,17.83561275,9.046397069
103,3,3.920562772,17.77691055,9.089750577
104,3,3.888048835,17.71809714,9.133211291
105,3,3.855509643,17.65905081,9.176824196
106,3,3.822833096,17.5998833,9.220539458
107,3,3.793658884,17.54945278,9.273477323
108,3,3.764400651,17.49876295,9.326453254
109,3,3.735100158,17.4481153,9.379651143
110,3,3.705715323,17.39720754,9.432887708
111,3,3.676266226,17.34620737,9.486378834
112,3,3.664101899,17.23362147,9.560619703
113,3,3.651910043,17.12067982,9.635170642
114,3,3.639541861,17.00734156,9.709998212
115,3,3.627266394,16.89364542,9.785141959
116,3,3.61488168,16.77955929,9.860574392
117,3,3.561297205,16.73664504,9.904738908
118,3,3.507569542,16.69366369,9.948973025
119,3,3.453751913,16.65060627,9.993271616
120,3,3.39989786,16.60746399,10.03762939
121,3,3.345884643,16.56425118,10.082168
122,3,3.320881844,16.50330116,10.12568991
123,3,3.295962397,16.44236181,10.16927681
124,3,3.270865779,16.38119446,10.21301865
125,3,3.245852755,16.32003758,10.25682568
126,3,3.220713984,16.25865742,10.30091024
127,3,3.191570482,16.16946335,10.31725781
128,3,3.162356728,16.0803477,10.33370642
129,3,3.133156288,15.99099424,10.34994608
130,3,3.103846213,15.90157679,10.36643416
131,3,3.07457967,15.81219292,10.38275622
132,3,3.061736395,15.72619806,10.37090754
133,3,3.048905081,15.6403684,10.35879636
134,3,3.036133391,15.55440592,10.34659341
135,3,3.023272917,15.46858956,10.33434505
136,3,3.010557083,15.38265681,10.32190061
137,3,2.958717685,15.31202151,10.30515982
138,3,2.906834234,15.24141893,10.28843952
139,3,2.854923595,15.1708555,10.27162549
140,3,2.802947595,15.10034707,10.25460857
141,3,2.750915488,15.02985372,10.23759706
142,3,2.734111212,14.94765725,10.22149255
143,3,2.717233795,14.86549695,10.20525319
144,3,2.700457513,14.78337675,10.18900946
145,3,2.68368135,14.70129246,10.1725092
146,3,2.66706262,14.61924052,10.15599888
147,3,2.635484963,14.53977767,10.13787879
148,3,2.604030269,14.46035857,10.11964336
149,3,2.572507027,14.38097335,10.10127765
150,3,2.541051009,14.3016416,10.08280269
151,3,2.509526898,14.22234488,10.06419745
152,3,2.454538965,14.16194531,10.02635643
153,3,2.399541286,14.10160753,9.988378953
154,3,2.3445585,14.04147107,9.950232885
155,3,2.289615597,13.9816752,9.911886824
156,3,2.234666458,13.92194298,9.873405816
157,3,2.222605073,13.85130157,9.865357138
158,3,2.210537723,13.78069316,9.857232795
159,3,2.198544749,13.71024751,9.848995004
160,3,2.186635674,13.63967823,9.840701084
161,3,2.174788382,13.56915269,9.832341743
162,3,2.150708595,13.52399836,9.794162904
163,3,2.126581018,13.47878184,9.755932335
164,3,2.102524804,13.43361334,9.717725115
165,3,2.078487305,13.38867131,9.679284867
166,3,2.054516713,13.34364964,9.640780487
167,3,2.036019692,13.29437235,9.630409985
168,3,2.017592678,13.24526941,9.619832668
169,3,1.999149772,13.19604147,9.609349372
170,3,1.980753371,13.14684973,9.598689928
171,3,1.962330798,13.09781937,9.588069812
172,3,1.986986008,13.01245993,9.565685082
173,3,2.011783707,12.92731076,9.54324327
174,3,2.036653837,12.84221248,9.520487409
175,3,2.061709587,12.75719654,9.497716497
176,3,2.086905511,12.67224367,9.474641486
177,3,2.07396689,12.57930618,9.440579147
178,3,2.061075605,12.48635046,9.4064077
179,3,2.048200728,12.39369877,9.37183829
180,3,2.035393683,12.30104472,9.337038029
181,3,2.022563955,12.20867153,9.302083863
182,3,2.062527079,12.10968132,9.252395487
183,3,2.10280637,12.01090982,9.202350576
184,3,2.143327473,11.91224727,9.152002849
185,3,2.184061466,11.81394812,9.101265431
186,3,2.225049673,11.71576142,9.050082966
187,3,2.229087887,11.64392436,8.977530032
188,3,2.233208624,11.57218696,8.90458591
189,3,2.237486722,11.50069888,8.831377257
190,3,2.241955609,11.42942127,8.758002601
191,3,2.246595779,11.3583942,8.68422259
192,3,2.286594899,11.20458014,8.59429771
193,3,2.326860938,11.05111563,8.503652932
194,3,2.367548426,10.89834129,8.412018905
195,3,2.408421132,10.74610275,8.319534574
196,3,2.449689071,10.59425259,8.22636074
197,3,2.520597522,10.50982156,8.08644096
198,3,2.591747573,10.42584621,7.945822705
199,3,2.663137135,10.34256821,7.804715059
200,3,2.734807533,10.25974273,7.663057228
201,3,2.806667336,10.17763196,7.520784741
202,3,2.876417385,10.12534,7.417368276
203,3,2.946200427,10.07349063,7.313556159
204,3,3.016139179,10.02175921,7.209475388
205,3,3.085918704,9.970284053,7.105256423
206,3,3.155935608,9.919071765,7.000762425
207,3,3.223945544,9.849833489,6.900917606
208,3,3.29202521,9.780772416,6.80071439
209,3,3.360149384,9.712179849,6.700143625
210,3,3.428510505,9.64375451,6.599360234
211,3,3.496869616,9.575827673,6.498096841
212,3,3.555584557,9.540507107,6.455086705
213,3,3.614494325,9.505359818,6.412049796
214,3,3.673287495,9.470180954,6.36879377
215,3,3.784655245,9.439879211,6.262949271
216,3,3.895933227,9.409984831,6.156774193
217,3,3.923582122,9.329704998,6.079875339
218,3,3.951310245,9.249839021,6.002651613
219,3,3.979208313,9.17013479,5.925162201
220,3,4.007230089,9.090720481,5.8473797
221,3,4.035374974,9.011597456,5.769305674
222,3,4.155281035,8.988515639,5.688058817
223,3,4.275093602,8.965535099,5.606657657
224,3,4.394874857,8.942650646,5.525094616
225,3,4.51447984,8.919743277,5.443405631
226,3,4.634066425,8.897065127,5.361542149
227,3,4.707552513,8.774651847,5.270150357
228,3,4.781427595,8.65275446,5.178184489
229,3,4.855563158,8.531378471,5.085646699
230,3,4.929894922,8.410524009,4.992530148
231,3,5.004478749,8.290211559,4.898868954
232,3,5.096876143,8.242333603,4.855362235
233,3,5.189355101,8.194482341,4.811618165
234,3,5.281910555,8.146764559,4.76775355
235,3,5.374523248,8.099156042,4.723899636
236,3,5.467163799,8.051713332,4.679805961
237,3,5.53799384,7.948433296,4.640067751
238,3,5.60888774,7.845467416,4.5999184
239,3,5.679968612,7.742509805,4.559657794
240,3,5.751223929,7.639741221,4.519001102
241,3,5.822621522,7.537102111,4.478192885
242,3,5.99044232,7.464763637,4.438405978
243,3,6.158559632,7.392527632,4.398442513
244,3,6.32684597,7.32063821,4.358431695
245,3,6.495512665,7.249022147,4.318115438
246,3,6.664322978,7.177495751,4.277762959
247,3,6.729730548,7.028323324,4.236234761
248,3,6.795378831,6.879348252,4.19441163
249,3,6.861222021,6.730600166,4.152152224
250,3,6.927325447,6.582080386,4.109449084
251,3,6.993553168,6.433798973,4.066321336
252,3,7.142430427,6.32439915,4.049826656
253,3,7.291685316,6.215116962,4.033026308
254,3,7.44128409,6.105893368,4.016192942
255,3,7.591301646,5.996765627,3.999202292
256,3,7.741630097,5.887765224,3.981902705
257,3,7.807338376,5.711108787,3.940016861
258,3,7.873443699,5.534840983,3.897666764
259,3,7.939676633,5.358836476,3.854864288
260,3,8.006224709,5.183101851,3.811619419
261,3,8.073025009,5.007505966,3.76791903
262,3,8.225624161,4.873181614,3.747774428
263,3,8.378648481,4.738855647,3.727428192
264,3,8.532112961,4.604791675,3.706864105
265,3,8.686076204,4.470863361,3.686086689
266,3,8.840388444,4.336947546,3.665123533
267,3,8.916966347,4.178801269,3.643411025
268,3,8.993767537,4.020761109,3.621472074
269,3,9.070820623,3.862662496,3.599480726
270,3,9.148246982,3.704843744,3.577114051
271,3,9.225893859,3.547137804,3.554523602
272,3,9.303913035,3.444792321,3.517980907
273,3,9.382053162,3.34261173,3.481234227
274,3,9.460241767,3.240597224,3.444292089
275,3,9.538573403,3.139008654,3.407117414
276,3,9.61700921,3.03732889,3.369759144
277,3,9.683019021,2.953458833,3.357882869
278,3,9.749026886,2.86966421,3.345779659
279,3,9.815188853,2.785860929,3.333758538
280,3,9.881468688,2.702135755,3.321524324
281,3,9.947781693,2.618401108,3.309360011
282,3,10.00234892,2.557466663,3.29008329
283,3,10.05696543,2.496798931,3.27087176
284,3,10.11157005,2.436227176,3.25145802
285,3,10.16627244,2.37540359,3.232134431
286,3,10.22104617,2.314936936,3.212586613
287,3,10.26130246,2.244786358,3.204329893
288,3,10.30177268,2.174834212,3.195887127
289,3,10.34209177,2.104597779,3.187567535
290,3,10.38255186,2.034559894,3.179068399
291,3,10.423209,1.964545992,3.170536558
292,3,10.42575281,1.911371381,3.123520221
293,3,10.42837063,1.85846594,3.076392489
294,3,10.43098423,1.805698914,3.029167969
295,3,10.4335152,1.752940175,2.98186064
296,3,10.43619134,1.700498536,2.934302766
297,3,10.5134155,1.661211517,2.881636697
298,3,10.59071164,1.622104197,2.828909211
299,3,10.66801393,1.58304776,2.776121684
300,3,10.74525797,1.544299102,2.723268697
301,3,10.82258448,1.505732228,2.670344534
302,3,10.85208825,1.504873745,2.653728102
303,3,10.88170814,1.503897559,2.637100326
304,3,10.91119733,1.50310676,2.620303321
305,3,10.94065935,1.502148436,2.603642568
306,3,10.97011339,1.501328054,2.586959162
307,3,10.99107491,1.470321765,2.58116652
308,3,11.01205433,1.439371522,2.575210753
309,3,11.03298635,1.408557134,2.569227515
310,3,11.0539716,1.377572627,2.563386832
311,3,11.07490512,1.346595385,2.557524801
312,3,11.09140031,1.323830283,2.536857733
313,3,11.10794616,1.301041257,2.516325557
314,3,11.12450254,1.278150664,2.495769811
315,3,11.14099048,1.255412469,2.475196702
316,3,11.15756245,1.232750671,2.454452407
317,3,11.15984892,1.220791266,2.435513716
318,3,11.16219781,1.208975264,2.41656688
319,3,11.16448593,1.197174533,2.397606911
320,3,11.16682805,1.185261135,2.37864966
321,3,11.16911361,1.173490968,2.359673977
322,3,11.16920212,1.122318055,2.320836961
323,3,11.1692588,1.071251122,2.281919684
324,3,11.1694762,1.020291725,2.242926867
325,3,11.16956931,0.969308064,2.203876711
326,3,11.16977284,0.918510742,2.164877494
327,3,11.17114203,0.894964734,2.15773861
328,3,11.17248287,0.87124436,2.150757054
329,3,11.17384287,0.847659229,2.143752234
330,3,11.17519905,0.823952506,2.136745326
331,3,11.17656931,0.80043068,2.129578732
332,3,11.15802843,0.837238261,2.085454598
333,3,11.13968219,0.874169426,2.041237792
334,3,11.12127083,0.910811522,1.997398935
335,3,11.11657834,0.924227052,2.020509246
336,3,11.11187593,0.937550889,2.043601584
337,3,11.12280165,0.910285912,2.007918643
338,3,11.13370343,0.882912831,1.972342955
339,3,11.14472819,0.855611158,1.936721802
340,3,11.15562385,0.828556326,1.900905224
341,3,11.16656954,0.801394525,1.865190246
342,3,11.14267316,0.779041877,1.86141672
343,3,11.11876522,0.756717068,1.857633603
344,3,11.09491983,0.734421085,1.853834957
345,3,11.07098903,0.712152038,1.850032612
346,3,11.04712097,0.689911726,1.846214746
347,3,10.98946738,0.704655385,1.84103866
348,3,10.93186911,0.719162514,1.836155037
349,3,10.87425767,0.733893215,1.83095485
350,3,10.81671601,0.748566082,1.825895342
351,3,10.75913182,0.763105244,1.820822558
352,3,10.73231221,0.777624477,1.823938022
353,3,10.70549835,0.791944178,1.826905289
354,3,10.67857004,0.806466932,1.829992223
355,3,10.65176533,0.820791012,1.832941744
356,3,10.62496401,0.835319249,1.836021552
357,3,10.59050804,0.851072749,1.835862148
358,3,10.55607406,0.867083166,1.835696417
359,3,10.52164242,0.882843688,1.835540792
360,3,10.4870802,0.898733164,1.83539596
361,3,10.45267802,0.914627425,1.835239992
362,3,10.41835567,0.921018431,1.84846109
363,3,10.3838791,0.927618161,1.861830428
364,3,10.34941637,0.93397148,1.875180084
365,3,10.31508795,0.940638151,1.888381641
366,3,10.28058434,0.947006698,1.901748339
367,3,10.25768204,0.95913914,1.911937196
368,3,10.23469437,0.971227285,1.922273115
369,3,10.211845,0.983450632,1.932596967
370,3,10.18891104,0.995426758,1.942929652
